season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct,adj_offense_pctile,adj_defense_pctile,adj_margin_pctile,turnover_pct_pctile,off_rebound_pct_pctile,def_rebound_pct_pctile,ft_pct_pctile,scoring_balance,neutral_win_pct,road_win_pct,road_neutral_win_pct,defense_score,efficiency_score,guard_play_score,clutch_score,rebounding_score,region_bias_score,committee_alignment_score,model_vs_committee_gap,pbp_composite,contender_score,upset_risk_score,expected_round,predicted_seed_line,title_darkhorse_flag,fraud_favorite_flag,dangerous_low_seed_flag,underseeded_flag,overseeded_flag,model_rank
2026,Charlotte,9,17,48,0.5,-0.8,1.09,73.3,74.4,71.6,35.0,44.6,36.3,33.5,32.7,18.2,112.1,112.9,,,,,,,,,,173.0,,,64.4,13.8,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8,0.4782,53.6,51.1,27.808219178082194,77.3972602739726,47.671232876712324,81.0958904109589,16.301369863013697,18.356164383561644,60.136986301369866,,0.5,0.5,0.5,41.2,45.9,41.9,67.5,77.0,50.1,51.6,-5.7,50.0,52.2,49.4,Sweet 16,7,False,False,False,False,False,172
2026,Tennessee State,15,23,303,0.719,-4.7,-8.66,80.5,73.3,76.5,33.7,30.7,33.5,34.9,29.9,16.5,106.8,111.5,,,,,,,,,,172.0,,,71.1,20.0,33.5,1.0,0.5,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,0.377,50.1,51.2,44.794520547945204,70.41095890410959,61.23287671232877,55.06849315068493,10.821917808219178,49.45205479452055,11.095890410958905,,0.5,0.5,0.5,48.0,34.4,56.3,74.5,65.8,50.1,44.9,-10.5,50.0,52.2,46.5,Sweet 16,8,False,False,False,False,False,173
2026,Georgia Southern,8,21,101,0.568,-6.47,-6.01,80.9,79.7,74.5,33.7,29.7,23.7,10.8,23.4,10.4,79.1,81.5,,,,,,,,,,220.0,,,,,,0.5,0.333,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8082191780822,16.164383561643834,66.57534246575342,3.6986301369863015,92.87671232876711,96.16438356164385,26.71232876712329,,0.5,0.5,0.5,55.4,53.8,66.0,62.3,11.5,50.1,38.0,15.8,50.0,52.2,40.9,Sweet 16,9,False,False,False,True,False,174
2026,Utah Tech,11,19,333,0.559,-2.1,-1.28,76.8,74.9,73.0,34.8,38.5,30.1,28.4,34.5,17.4,109.6,111.7,,,,,,,,,,176.0,,,67.2,16.9,30.1,1.0,0.4,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.4,0.4435,53.0,50.7,34.794520547945204,71.23287671232876,51.369863013698634,70.0,56.986301369863014,9.315068493150685,46.57534246575342,,0.5,0.5,0.5,55.7,43.6,47.0,60.6,61.1,50.1,47.9,-4.3,50.0,52.0,48.2,Sweet 16,7,False,False,False,False,False,175
2026,Fresno State,7,13,94,0.406,2.6,4.66,72.8,72.8,74.5,32.2,40.8,34.4,28.1,30.5,18.1,106.0,103.4,,,,,,,,,,153.0,,,69.3,18.4,30.6,0.5,0.0,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,0.5708,50.6,51.6,47.94520547945205,37.80821917808219,36.71232876712329,79.86301369863014,58.9041095890411,40.273972602739725,26.71232876712329,,0.5,0.5,0.5,61.6,53.4,44.8,44.5,52.3,50.1,43.3,10.1,50.0,51.9,49.4,Sweet 16,8,False,False,False,False,False,176
2026,Bradley,13,21,29,0.636,2.7,0.56,77.6,73.4,73.3,35.8,40.4,36.1,27.3,28.2,13.8,110.0,107.3,,,,,,,,,,113.0,,,68.5,19.3,36.3,0.5,0.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,0.5705,51.0,52.6,33.15068493150685,53.42465753424658,36.43835616438356,22.054794520547947,65.20547945205479,67.8082191780822,42.054794520547944,,0.5,0.5,0.5,47.5,55.7,61.7,49.8,39.9,50.1,56.3,-0.6,50.0,51.7,46.5,Sweet 16,6,False,False,False,False,False,177
2026,Maryland-Eastern Shore,5,9,166,0.281,-17.47,-8.34,64.4,70.8,71.7,30.0,17.9,15.6,10.5,22.0,15.8,61.9,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,8.904109589041095,92.6027397260274,44.109589041095894,94.24657534246576,98.9041095890411,58.76712328767123,,0.5,0.5,0.5,53.3,58.9,45.5,74.1,4.7,50.1,48.4,10.5,50.0,51.6,40.3,Sweet 16,7,False,False,False,False,False,178
2026,Florida International,8,15,91,0.469,-1.8,-0.46,80.6,77.9,68.89999999999999,35.099999999999994,20.8,24.2,13.1,24.8,13.0,80.5,78.0,,,,,,,,,,,,,,,,0.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.84931506849315,13.972602739726028,50.821917808219176,16.164383561643834,85.2054794520548,89.72602739726028,81.91780821917808,,0.5,0.5,0.5,56.2,74.4,53.9,26.0,20.4,50.1,57.6,16.8,50.0,51.3,47.9,Sweet 16,6,False,False,False,True,False,179
2026,Illinois State,12,20,120,0.625,6.9,0.87,75.1,68.4,70.19999999999999,34.8,42.4,31.8,28.6,25.3,16.8,109.4,102.5,,,,,,,,,,95.0,,,67.8,16.4,33.4,0.5,1.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,0.6791,53.6,50.0,35.89041095890411,33.013698630136986,27.945205479452056,58.082191780821915,55.205479452054796,86.16438356164383,71.64383561643835,,0.5,0.5,0.5,49.8,61.8,44.9,48.2,39.7,50.1,65.9,-4.1,50.0,51.2,48.1,Sweet 16,5,False,False,False,False,False,180
2026,Tarleton State,5,14,299,0.438,-2.7,-1.46,74.5,73.4,74.5,32.3,24.3,41.2,31.6,35.6,20.1,104.2,106.9,,,,,,,,,,230.0,,,70.3,23.5,35.0,1.0,0.333,-6.7,,,,,,,,,,,,,,,,,,,,,,,,,-10.9,0.426,48.4,53.5,56.986301369863014,50.68493150684932,53.6986301369863,96.7123287671233,29.863013698630137,4.2465753424657535,26.71232876712329,,0.5,0.5,0.5,57.0,38.0,40.8,60.4,74.6,50.1,33.9,4.1,50.0,51.2,50.9,Sweet 16,9,False,False,False,False,False,181
2026,George Washington,8,18,98,0.545,10.4,2.25,82.1,73.7,71.8,35.4,46.2,35.6,36.4,28.8,18.0,117.4,107.0,,,,,,,,,,91.0,,,70.4,18.0,33.7,0.0,0.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.2,0.7436,54.9,52.2,14.520547945205479,51.78082191780822,22.465753424657535,78.4931506849315,4.383561643835616,61.09589041095891,57.80821917808219,,0.5,0.5,0.5,47.8,65.2,43.7,22.3,72.4,50.1,57.4,7.8,50.0,50.9,55.4,Sweet 16,6,False,False,False,False,False,182
2026,Mississippi State,5,13,182,0.406,7.1,11.47,77.6,81.8,66.0,32.6,40.3,30.9,30.0,30.8,16.1,112.6,105.5,,,,,,,,,,112.0,,,70.4,12.9,33.8,0.5,0.0,-23.7,,,,,,,,,,,,,,,,,,,,,,,,,-5.2,0.6787,51.7,51.0,25.753424657534246,43.6986301369863,27.534246575342465,49.31506849315068,43.42465753424658,37.67123287671233,97.53424657534246,,0.5,0.5,0.5,52.2,63.7,39.0,29.9,62.0,50.1,52.0,11.7,50.0,50.7,53.7,Sweet 16,7,False,False,False,False,False,183
2026,Arkansas-Pine Bluff,10,13,15,0.406,-14.76,-6.9,77.2,81.0,75.5,34.300000000000004,22.1,21.5,10.3,23.3,13.4,75.1,83.1,,,,,,,,,,,,,,,,0.0,0.25,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.64383561643835,16.71232876712329,88.4931506849315,19.863013698630137,94.79452054794521,96.7123287671233,16.84931506849315,,0.5,0.5,0.5,53.5,60.9,64.9,47.0,6.1,50.1,47.9,13.0,50.0,50.4,44.0,Sweet 16,7,False,False,False,False,False,184
2026,Utah,2,10,331,0.313,5.3,10.95,74.3,79.1,73.8,35.5,37.8,31.9,29.4,31.6,16.9,114.5,109.2,,,,,,,,,,132.0,,,67.4,13.4,35.0,0.0,0.0,-13.3,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,0.631,52.4,54.0,20.82191780821918,59.726027397260275,31.506849315068493,60.95890410958904,48.63013698630137,30.0,36.986301369863014,,0.5,0.5,0.5,44.5,59.4,52.4,31.0,61.6,50.1,46.1,13.3,50.0,50.1,53.5,Sweet 16,8,False,False,False,False,False,185
2026,Detroit Mercy,12,17,71,0.531,-3.1,-3.17,77.2,77.3,77.5,35.1,31.4,32.4,33.1,30.5,16.1,108.8,111.9,,,,,,,,,,221.0,,,70.0,14.1,33.8,0.5,0.333,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,0.42,50.0,52.5,37.534246575342465,72.73972602739725,55.89041095890411,49.31506849315068,18.21917808219178,40.273972602739725,5.616438356164384,,0.5,0.5,0.5,42.1,36.7,61.0,60.6,66.8,50.1,36.5,0.2,50.0,50.0,50.2,Sweet 16,9,False,False,False,False,False,186
2026,Lipscomb,12,19,146,0.594,-4.6,-4.75,79.7,75.7,75.4,35.7,47.9,26.0,25.8,30.2,16.0,105.2,109.8,,,,,,,,,,193.0,,,70.4,17.7,34.3,1.0,0.5,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,-7.7,0.3787,54.1,53.2,52.602739726027394,63.83561643835617,60.68493150684932,47.94520547945205,73.83561643835617,45.06849315068493,17.671232876712327,,0.5,0.5,0.5,48.4,35.3,59.9,73.8,39.1,50.1,42.2,-6.9,50.0,49.7,45.6,R32,8,False,False,False,False,False,187
2026,Western Carolina,10,15,352,0.484,-6.39,-3.7,78.5,77.3,71.6,33.4,26.0,18.9,13.8,25.1,11.5,77.4,78.4,,,,,,,,,,228.0,,,,,,0.5,0.0,-35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.31506849315069,14.246575342465754,66.02739726027397,9.58904109589041,84.10958904109589,87.53424657534246,60.136986301369866,,0.5,0.5,0.5,57.2,54.9,57.5,46.9,18.6,50.1,28.5,26.4,50.0,49.7,46.5,R32,10,False,False,False,True,False,188
2026,Fordham,8,17,93,0.531,-1.3,-0.95,69.8,65.5,69.69999999999999,28.9,38.2,26.2,34.8,26.6,17.2,103.2,104.5,,,,,,,,,,174.0,,,65.2,17.1,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.7,0.4645,48.5,49.8,60.95890410958904,40.68493150684932,49.726027397260275,67.3972602739726,11.643835616438356,79.45205479452055,74.65753424657534,,0.5,0.5,0.5,48.2,44.2,36.1,65.8,57.3,50.1,50.0,-5.8,50.0,49.5,50.1,R32,7,False,False,False,False,False,189
2026,UT San Antonio,1,5,336,0.167,-14.19,1.45,69.5,80.7,69.1,29.7,25.2,18.0,12.3,23.9,12.0,69.9,80.3,,,,,,,,,,,,,,,,0.5,0.0,-42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.98630136986301,15.753424657534246,87.3972602739726,12.191780821917808,86.98630136986301,92.46575342465754,79.72602739726027,,0.5,0.5,0.5,55.4,66.1,49.1,41.0,11.3,50.1,48.3,17.8,50.0,49.5,47.0,R32,7,False,False,False,True,False,190
2026,St. Bonaventure,4,17,290,0.5,0.1,1.69,76.4,74.5,74.4,37.0,31.6,29.0,34.7,29.2,16.9,112.6,112.5,,,,,,,,,,143.0,,,68.1,17.0,36.4,0.5,0.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,0.5026,52.2,54.0,25.753424657534246,75.34246575342466,43.56164383561644,60.95890410958904,12.191780821917808,56.02739726027397,28.767123287671232,,0.5,0.5,0.5,35.5,50.0,55.8,47.1,66.5,50.1,47.6,2.4,50.0,49.4,52.6,R32,7,False,False,False,False,False,191
2026,Navy,17,26,193,0.788,0.2,-9.88,74.7,63.8,73.5,36.0,33.1,39.6,31.6,26.9,16.8,105.4,105.2,,,,,,,,,,136.0,,,66.1,18.3,30.1,0.5,0.0,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,0.5072,53.2,48.0,51.369863013698634,42.73972602739726,43.013698630136986,58.082191780821915,29.863013698630137,76.84931506849315,39.45205479452055,,0.5,0.5,0.5,55.1,45.5,53.5,44.6,51.3,50.1,47.5,-2.0,50.0,49.4,51.2,R32,7,False,False,False,False,False,192
2026,Robert Morris,13,22,254,0.667,0.6,-4.69,77.4,72.1,69.19999999999999,38.5,40.7,28.0,37.5,28.4,18.4,109.8,109.2,,,,,,,,,,147.0,,,65.7,16.0,33.2,1.0,1.0,10.3,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,0.5159,55.0,50.1,33.83561643835616,59.726027397260275,42.054794520547944,82.87671232876713,3.287671232876712,66.02739726027397,78.9041095890411,,0.5,0.5,0.5,41.9,47.6,40.8,55.6,67.3,50.1,55.0,-7.4,50.0,49.4,52.5,R32,6,False,False,False,False,False,193
2026,Bowling Green,9,18,28,0.563,1.8,-3.56,81.3,71.6,73.0,34.6,34.4,37.2,28.8,26.7,16.5,106.1,104.3,,,,,,,,,,157.0,,,69.2,18.5,33.1,0.5,0.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,-8.7,0.5503,51.6,50.8,47.397260273972606,40.0,39.04109589041096,55.06849315068493,52.87671232876713,78.4931506849315,46.57534246575342,,0.5,0.5,0.5,52.7,48.7,50.5,51.1,41.2,50.1,48.1,0.6,50.0,49.4,49.4,R32,7,False,False,False,False,False,194
2026,Ball State,7,12,19,0.387,-9.57,-4.26,67.5,69.5,69.39999999999999,31.6,22.2,18.3,9.7,22.6,10.6,66.2,70.8,,,,,,,,,,299.0,,,,,,1.0,0.5,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.17808219178083,5.7534246575342465,76.43835616438356,5.342465753424658,96.43835616438356,97.94520547945206,77.26027397260275,,0.5,0.5,0.5,58.5,47.8,52.7,64.4,7.3,50.1,21.2,26.6,50.0,48.9,44.1,R32,11,False,False,False,True,False,195
2026,New Mexico State,8,16,201,0.5,-1.3,-1.34,75.1,72.0,72.8,32.6,39.2,34.4,32.8,30.0,14.8,109.4,110.7,,,,,,,,,,190.0,,,67.6,14.6,32.8,0.5,0.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,-10.6,0.468,49.0,49.1,35.89041095890411,66.57534246575342,49.726027397260275,30.82191780821918,20.410958904109588,47.94520547945205,48.76712328767123,,0.5,0.5,0.5,47.0,42.7,53.4,46.5,64.4,50.1,38.2,4.5,50.0,48.8,53.2,R32,9,False,False,False,False,False,196
2026,Pittsburgh,5,13,238,0.394,6.6,9.9,70.5,71.8,67.4,33.3,42.9,30.4,33.5,28.4,17.4,111.5,104.9,,,,,,,,,,104.0,,,64.8,16.4,34.4,0.5,0.0,-20.4,,,,,,,,,,,,,,,,,,,,,,,,,-7.1,0.6678,50.8,52.7,29.315068493150687,42.19178082191781,28.493150684931507,70.0,16.301369863013697,66.02739726027397,92.73972602739727,,0.5,0.5,0.5,47.4,62.6,35.7,27.8,64.1,50.1,51.7,10.9,50.0,48.8,56.3,R32,7,False,False,False,False,False,197
2026,Denver,8,15,69,0.469,-6.5,-2.02,82.8,82.8,77.3,36.8,38.6,34.1,29.8,32.8,14.3,114.8,121.3,,,,,,,,,,241.0,,,69.0,13.0,36.7,0.5,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-10.8,0.3461,53.6,56.0,19.863013698630137,96.98630136986301,66.98630136986301,25.068493150684933,45.34246575342466,17.26027397260274,6.575342465753424,,0.5,0.5,0.5,34.2,31.2,69.1,68.8,60.4,50.1,34.7,-3.5,50.0,48.7,49.3,R32,9,False,False,False,False,False,198
2026,Loyola Marymount,6,15,158,0.469,1.2,1.52,74.2,72.1,70.39999999999999,34.8,40.4,31.1,26.7,32.0,17.5,105.8,104.6,,,,,,,,,,179.0,,,68.1,16.6,34.6,0.5,0.5,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,0.5313,51.8,48.9,49.589041095890416,41.0958904109589,40.0,71.78082191780823,69.04109589041096,23.698630136986303,70.13698630136986,,0.5,0.5,0.5,56.0,49.3,41.8,41.8,52.9,50.1,45.8,3.5,50.0,48.6,53.1,R32,8,False,False,False,False,False,199
2026,Appalachian State,11,19,10,0.594,-2.2,-5.66,72.0,66.1,64.2,30.4,45.9,39.1,32.0,29.0,15.3,104.7,106.9,,,,,,,,,,192.0,,,63.9,14.0,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1,0.4413,49.9,47.5,55.205479452054796,50.68493150684932,51.78082191780822,36.43835616438356,27.397260273972602,59.178082191780824,99.45205479452055,,0.5,0.5,0.5,50.2,38.9,39.5,64.1,56.9,50.1,45.9,-7.0,50.0,48.5,51.2,R32,8,False,False,False,False,False,200
2026,Valparaiso,11,18,337,0.545,0.0,0.67,72.0,71.5,70.7,33.9,36.8,39.1,32.5,30.1,15.7,106.6,106.6,,,,,,,,,,156.0,,,66.1,16.9,32.1,0.0,0.0,-25.0,,,,,,,,,,,,,,,,,,,,,,,,,-8.2,0.5004,47.6,50.5,45.34246575342466,48.35616438356165,44.24657534246575,42.87671232876713,23.56164383561644,46.986301369863014,66.84931506849315,,0.5,0.5,0.5,57.0,48.8,48.5,25.7,64.4,50.1,46.8,2.0,50.0,48.2,56.5,R32,8,False,False,False,False,False,201
2026,Maryland,4,12,164,0.364,4.1,11.69,69.7,76.6,72.2,31.7,46.8,36.4,33.5,29.4,18.5,110.7,106.6,,,,,,,,,,138.0,,,67.2,14.9,36.7,0.5,0.0,-23.2,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,0.6052,48.1,54.7,31.36986301369863,48.35616438356165,33.6986301369863,84.79452054794521,16.301369863013697,53.6986301369863,54.794520547945204,,0.5,0.5,0.5,39.2,59.0,37.4,35.9,67.4,50.1,47.4,11.6,50.0,48.2,56.2,R32,7,False,False,False,False,False,202
2026,San Diego,5,12,265,0.364,-3.8,2.57,74.5,77.9,75.6,34.6,43.7,25.8,28.1,34.5,17.5,108.0,111.8,,,,,,,,,,234.0,,,69.1,18.9,32.7,0.5,0.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,-13.4,0.4013,51.2,54.7,40.0,72.05479452054794,58.49315068493151,71.78082191780823,58.9041095890411,9.315068493150685,16.164383561643834,,0.5,0.5,0.5,55.0,36.7,52.4,48.8,58.8,50.1,30.5,6.2,50.0,48.2,52.9,R32,10,False,False,False,False,False,203
2026,Old Dominion,7,12,229,0.364,-6.2,-4.18,76.2,77.9,73.4,36.0,36.2,34.7,26.0,30.3,15.4,105.5,111.7,,,,,,,,,,255.0,,,69.9,14.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3,0.3421,50.7,50.8,50.68493150684932,71.23287671232876,65.75342465753424,38.21917808219178,73.42465753424658,42.6027397260274,40.821917808219176,,0.5,0.5,0.5,46.9,27.9,58.2,80.1,39.2,50.1,30.6,-2.7,50.0,48.1,46.6,R32,10,False,False,False,False,False,204
2026,Portland,6,15,239,0.441,-1.8,3.97,74.4,78.5,73.8,29.9,35.4,34.4,28.1,32.5,19.7,105.9,107.7,,,,,,,,,,222.0,,,69.4,17.0,36.1,1.0,0.5,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,-10.3,0.4505,51.2,52.7,48.76712328767123,54.38356164383562,50.821917808219176,94.65753424657535,58.9041095890411,19.17808219178082,36.986301369863014,,0.5,0.5,0.5,47.3,42.1,37.1,60.7,56.9,50.1,40.9,1.2,50.0,47.9,52.3,R32,8,False,False,False,False,False,205
2026,Quinnipiac,12,19,248,0.594,-3.0,-7.0,75.3,72.0,68.5,34.0,33.7,33.8,34.1,32.0,15.9,104.1,107.1,,,,,,,,,,211.0,,,71.1,17.4,34.9,0.5,0.667,-4.3,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,0.4181,48.2,48.9,57.67123287671233,52.465753424657535,55.47945205479452,46.16438356164384,14.246575342465754,23.698630136986303,85.61643835616438,,0.5,0.5,0.5,55.2,35.3,44.1,44.3,74.5,50.1,40.6,-5.3,50.0,47.7,56.3,R32,8,False,False,False,False,False,206
2026,Mercer,11,19,171,0.594,-2.3,-5.19,82.7,75.5,72.3,35.6,39.2,39.2,32.6,33.2,15.0,110.8,113.1,,,,,,,,,,182.0,,,69.9,17.0,36.2,0.0,0.333,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,-8.4,0.4411,53.1,52.5,30.684931506849317,78.4931506849315,52.054794520547944,32.465753424657535,22.73972602739726,13.835616438356164,53.6986301369863,,0.5,0.5,0.5,46.0,39.7,56.4,36.2,74.8,50.1,42.0,-2.3,50.0,47.6,56.8,R32,8,False,False,False,False,False,207
2026,Cal State Fullerton,12,18,38,0.529,-2.9,0.14,83.0,81.7,71.7,34.6,43.2,37.3,24.6,28.4,15.1,107.8,110.7,,,,,,,,,,177.0,,,73.7,19.4,34.9,0.667,0.8,4.6,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,0.4241,52.0,55.1,40.821917808219176,66.57534246575342,54.93150684931507,33.42465753424658,77.67123287671232,66.02739726027397,58.76712328767123,,0.5,0.5,0.5,45.1,42.2,53.4,63.1,31.2,50.1,50.1,-7.9,50.0,47.3,48.7,R32,7,False,False,False,False,False,208
2026,Houston Christian,8,12,115,0.375,-9.74,-3.61,67.1,72.2,69.69999999999999,30.9,19.6,19.6,10.2,21.7,12.4,66.0,73.3,,,,,,,,,,294.0,,,,,,1.0,0.25,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45205479452055,8.904109589041095,76.98630136986301,14.383561643835616,95.34246575342465,99.17808219178083,74.65753424657534,,0.5,0.5,0.5,56.3,48.2,50.3,59.2,7.3,50.1,19.4,28.8,50.0,47.3,46.5,R32,11,False,False,False,True,False,209
2026,Notre Dame,4,13,223,0.419,8.3,9.94,74.5,75.3,69.69999999999999,35.6,43.5,34.1,31.2,26.7,17.0,114.3,106.0,,,,,,,,,,94.0,,,67.0,14.0,33.2,0.0,0.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,0.7031,52.3,51.8,21.36986301369863,45.47945205479452,25.753424657534246,64.10958904109589,33.97260273972603,78.4931506849315,74.65753424657534,,0.5,0.5,0.5,43.6,65.2,44.3,20.0,52.4,50.1,53.1,12.1,50.0,47.3,56.9,R32,7,False,False,False,False,False,210
2026,Arkansas State,11,20,14,0.625,1.5,-4.37,83.0,77.2,73.3,32.9,44.9,39.1,38.2,27.0,19.8,109.8,108.3,,,,,,,,,,154.0,,,73.1,14.9,32.9,0.5,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.2,0.5405,51.7,50.3,33.83561643835616,57.534246575342465,39.726027397260275,95.47945205479452,2.328767123287671,75.89041095890411,42.054794520547944,,0.5,0.5,0.5,38.2,48.4,38.9,50.2,64.7,50.1,53.2,-4.8,50.0,47.3,55.0,R32,7,False,False,False,False,False,211
2026,UC San Diego,12,23,323,0.676,5.2,-1.67,75.7,70.3,69.5,33.3,42.1,30.8,26.3,27.2,16.3,108.1,102.9,,,,,,,,,,124.0,,,68.3,16.9,32.2,0.0,0.667,7.0,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,0.6378,52.9,48.4,39.31506849315068,34.794520547945204,31.917808219178085,52.054794520547944,71.0958904109589,73.83561643835617,76.16438356164383,,0.5,0.5,0.5,55.3,56.6,43.5,32.1,36.1,50.1,61.8,-5.2,50.0,47.2,53.6,R32,6,False,False,False,False,False,212
2026,Northern Colorado,10,20,217,0.625,2.8,-2.45,82.5,76.5,75.9,35.1,41.7,27.3,27.2,24.3,15.8,111.7,108.9,,,,,,,,,,150.0,,,69.4,12.4,30.4,0.0,0.25,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,0.5735,55.9,49.7,28.493150684931507,59.178082191780824,36.16438356164384,44.109589041095894,65.89041095890411,91.5068493150685,13.972602739726028,,0.5,0.5,0.5,41.2,51.9,60.6,43.8,31.4,50.1,50.5,1.4,50.0,47.1,50.9,R32,7,False,False,False,False,False,213
2026,Cornell,8,15,62,0.536,0.4,-2.8,88.5,83.4,74.2,38.7,51.5,31.0,29.4,29.9,16.2,119.0,118.6,,,,,,,,,,149.0,,,72.7,15.2,37.4,0.5,0.333,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,0.5112,58.8,55.6,12.054794520547945,93.97260273972603,42.465753424657535,50.821917808219176,48.63013698630137,49.45205479452055,32.87671232876712,,0.5,0.5,0.5,27.6,48.2,58.1,52.8,52.6,50.1,43.6,4.6,50.0,47.0,52.6,R32,8,False,False,False,False,False,214
2026,Georgia Tech,2,11,103,0.355,0.7,6.76,73.8,77.4,71.1,35.1,33.2,33.3,29.9,30.7,18.6,106.4,105.7,,,,,,,,,,169.0,,,71.9,15.6,33.1,0.5,0.0,-15.8,,,,,,,,,,,,,,,,,,,,,,,,,-9.6,0.5188,50.0,49.9,46.16438356164384,44.52054794520548,41.64383561643836,86.57534246575342,44.38356164383562,38.49315068493151,63.561643835616444,,0.5,0.5,0.5,51.9,50.4,40.1,33.1,58.5,50.1,39.6,10.8,50.0,47.0,56.5,R32,9,False,False,False,False,False,215
2026,UC Santa Barbara,11,18,324,0.563,3.3,-1.8,77.6,72.8,76.3,38.0,44.2,36.8,31.2,25.9,18.8,113.7,110.4,,,,,,,,,,142.0,,,65.1,16.9,34.1,0.0,0.6,8.4,,,,,,,,,,,,,,,,,,,,,,,,,-8.2,0.5839,55.1,52.5,22.465753424657535,65.34246575342466,35.47945205479452,88.21917808219179,33.97260273972603,82.46575342465754,12.191780821917808,,0.5,0.5,0.5,35.7,52.9,52.6,43.0,49.0,50.1,53.2,-0.3,50.0,47.0,53.6,R32,7,False,False,False,False,False,216
2026,UT Arlington,9,18,330,0.563,-1.0,-1.69,70.0,66.7,71.89999999999999,29.4,31.4,42.7,34.8,30.2,21.1,101.1,102.1,,,,,,,,,,161.0,,,65.9,17.9,27.0,0.0,0.667,7.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,0.4716,47.6,47.4,68.08219178082192,31.506849315068493,48.76712328767123,98.08219178082192,11.643835616438356,45.06849315068493,56.71232876712329,,0.5,0.5,0.5,61.3,45.4,32.2,29.9,69.5,50.1,50.2,-4.8,50.0,46.9,58.7,R32,7,False,False,False,False,False,217
2026,South Alabama,11,21,273,0.656,-2.5,-6.74,74.6,69.8,66.0,34.5,36.6,39.2,25.2,31.3,13.2,106.3,108.8,,,,,,,,,,187.0,,,65.6,18.2,33.0,0.5,0.667,1.7,,,,,,,,,,,,,,,,,,,,,,,,,-7.4,0.4339,52.7,50.0,46.71232876712329,58.9041095890411,53.15068493150685,18.356164383561644,75.89041095890411,33.28767123287671,97.53424657534246,,0.5,0.5,0.5,58.6,38.3,49.3,45.6,43.8,50.1,45.5,-7.2,50.0,46.6,53.3,R32,8,False,False,False,False,False,218
